Country,iso3,year,month,sex,age_group,type,expected.mean,acm.mean,excess.mean*
Haiti,HTI,2020,2,Male,25-34,predicted,7874,7997,123
Haiti,HTI,2020,3,Male,35-44,predicted,7943,7780,-162
Haiti,HTI,2020,4,Male,45-54,predicted,8004,7485,-519
Haiti,HTI,2020,5,Male,55-64,predicted,7923,8162,240
Haiti,HTI,2020,6,Male,65-74,predicted,7832,8739,907
Haiti,HTI,2020,7,Male,75-84,predicted,7903,8963,1061
Haiti,HTI,2020,8,Male,>85,predicted,7830,8707,876
Haiti,HTI,2020,9,Female,0-24,predicted,7807,8562,754
Haiti,HTI,2020,10,Female,25-34,predicted,7951,8328,377
Haiti,HTI,2020,11,Female,35-44,predicted,8042,8180,138
Haiti,HTI,2020,12,Female,45-54,predicted,7962,8379,417
Haiti,HTI,2021,1,Female,55-64,predicted,7822,8424,602
Haiti,HTI,2021,2,Female,65-74,predicted,7869,8310,441
Haiti,HTI,2021,3,Female,75-84,predicted,7880,8433,553
Haiti,HTI,2021,4,Female,>85,predicted,7688,8500,812
Haiti,HTI,2021,5,Male,0-24,predicted,7757,8895,1138
Haiti,HTI,2021,6,Male,25-34,predicted,7749,8814,1065
Haiti,HTI,2021,7,Male,35-44,predicted,7653,9076,1423
Haiti,HTI,2021,8,Male,45-54,predicted,7810,8564,754
Haiti,HTI,2021,9,Male,55-64,predicted,7629,8535,906
Haiti,HTI,2021,10,Male,65-74,predicted,7765,8737,973
Haiti,HTI,2021,11,Male,75-84,predicted,7841,8751,910
Haiti,HTI,2021,12,Male,>85,predicted,7831,8862,1031
Hungary,HUN,2020,1,Female,0-24,reported,11940,11759,-181
Hungary,HUN,2020,2,Female,25-34,reported,12148,11157,-991
Hungary,HUN,2020,3,Female,35-44,reported,11636,11697,61
Hungary,HUN,2020,4,Female,45-54,reported,10668,10534,-134
Hungary,HUN,2020,5,Female,55-64,reported,10015,9903,-112
Hungary,HUN,2020,6,Female,65-74,reported,9748,9686,-62
Hungary,HUN,2020,7,Female,75-84,reported,9861,9774,-87
Hungary,HUN,2020,8,Female,>85,reported,9915,9998,83
Hungary,HUN,2020,9,Male,0-24,reported,9940,10264,324
Hungary,HUN,2020,10,Male,25-34,reported,10316,12504,2188
Hungary,HUN,2020,11,Male,35-44,reported,10855,16582,5727
Hungary,HUN,2020,12,Male,45-54,reported,11909,17139,5230
